town,county,office,district,party,candidate,winner,votes
Somersworth,Strafford,State Representative,18,,Scatter,False,1
Rollinsford,Strafford,State Representative,18,D,Spainhower,True,684
Somersworth,Strafford,State Representative,18,D,Spainhower,True,1938
Dover,Strafford,State Representative,19,,Scatter,False,23
Dover,Strafford,State Representative,19,D,Schmidt,True,3588
Dover,Strafford,State Representative,20,R,Jennings,False,2433
Dover,Strafford,State Representative,20,D,Pelletier,True,3188
Dover,Strafford,State Representative,20,,Scatter,False,9
Dover,Strafford,State Representative,21,R,Rhode,False,1649
Rollinsford,Strafford,State Representative,21,R,Rhode,False,663
Somersworth,Strafford,State Representative,21,R,Rhode,False,1815
Dover,Strafford,State Representative,21,,Scatter,False,15
Rollinsford,Strafford,State Representative,21,,Scatter,False,0
Somersworth,Strafford,State Representative,21,,Scatter,False,1
Dover,Strafford,State Representative,21,D,Ward,True,2305
Rollinsford,Strafford,State Representative,21,D,Ward,True,756
Somersworth,Strafford,State Representative,21,D,Ward,True,2846
Rochester,Strafford,State Representative,22,R,Leonard,False,1960
Rochester,Strafford,State Representative,22,D,Rogers,True,2316
Rochester,Strafford,State Representative,22,,Scatter,False,1
Rochester,Strafford,State Representative,23,D,Miller,True,2389
Rochester,Strafford,State Representative,23,R,Newton,False,2286
Rochester,Strafford,State Representative,23,,Scatter,False,8
Rochester,Strafford,State Representative,24,R,Jones,True,2229
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,D,Stokes,False,2088
Barrington,Strafford,State Representative,25,D,Menear III,True,2121
Lee,Strafford,State Representative,25,D,Menear III,True,1415
Barrington,Strafford,State Representative,25,,Scatter,False,3
Lee,Strafford,State Representative,25,,Scatter,False,0
Barrington,Strafford,State Representative,25,R,Turcotte,False,2335
Lee,Strafford,State Representative,25,R,Turcotte,False,895
Cornish,Sullivan,State Representative,1,D, Lefebvre,True,506
Grantham,Sullivan,State Representative,1,D, Lefebvre,True,1005
Plainfield,Sullivan,State Representative,1,D, Lefebvre,True,817
Springfield,Sullivan,State Representative,1,D, Lefebvre,True,297
Cornish,Sullivan,State Representative,1,,Scatter,False,0
Grantham,Sullivan,State Representative,1,,Scatter,False,0
Plainfield,Sullivan,State Representative,1,,Scatter,False,1
Springfield,Sullivan,State Representative,1,,Scatter,False,0
Cornish,Sullivan,State Representative,1,D,Schmidt,True,513
Grantham,Sullivan,State Representative,1,D,Schmidt,True,1065
Plainfield,Sullivan,State Representative,1,D,Schmidt,True,831
Springfield,Sullivan,State Representative,1,D,Schmidt,True,310
Cornish,Sullivan,State Representative,1,R,Walker,False,369
Grantham,Sullivan,State Representative,1,R,Walker,False,677
Plainfield,Sullivan,State Representative,1,R,Walker,False,401
Springfield,Sullivan,State Representative,1,R,Walker,False,333
Cornish,Sullivan,State Representative,1,R,Ward,False,387
Grantham,Sullivan,State Representative,1,R,Ward,False,738
Plainfield,Sullivan,State Representative,1,R,Ward,False,429
Springfield,Sullivan,State Representative,1,R,Ward,False,324
Croydon,Sullivan,State Representative,2,R,Bowers,False,205
Sunapee,Sullivan,State Representative,2,R,Bowers,False,798
Croydon,Sullivan,State Representative,2,D,Gottling,True,205
Sunapee,Sullivan,State Representative,2,D,Gottling,True,1138
Croydon,Sullivan,State Representative,2,,Scatter,False,0
Sunapee,Sullivan,State Representative,2,,Scatter,False,3
Claremont,Sullivan,State Representative,3,D,O'Hearne,True,920
Claremont,Sullivan,State Representative,3,R,Picano,False,586
Claremont,Sullivan,State Representative,3,,Scatter,False,5
Claremont,Sullivan,State Representative,4,I,Donatelli,False,0
Claremont,Sullivan,State Representative,4,D,Donovan,True,1138
Claremont,Sullivan,State Representative,4,R,Lovett,False,862
Claremont,Sullivan,State Representative,4,,Scatter,False,3
Claremont,Sullivan,State Representative,5,IND,Donatelli,False,122
Claremont,Sullivan,State Representative,5,D,Gagnon,True,975
Claremont,Sullivan,State Representative,5,I&R,Madigan,False,573
Claremont,Sullivan,State Representative,5,,Scatter,False,1
Newport,Sullivan,State Representative,6,D,Franklin,False,783
Unity,Sullivan,State Representative,6,D,Franklin,False,280
Newport,Sullivan,State Representative,6,D,Irwin,True,1254
Unity,Sullivan,State Representative,6,D,Irwin,True,298
Newport,Sullivan,State Representative,6,R,Rodeschin,False,1076
Unity,Sullivan,State Representative,6,R,Rodeschin,False,309
Newport,Sullivan,State Representative,6,R,Rollins,True,1571
Unity,Sullivan,State Representative,6,R,Rollins,True,345
Newport,Sullivan,State Representative,6,,Scatter,False,0
Unity,Sullivan,State Representative,6,,Scatter,False,0
Acworth,Sullivan,State Representative,7,D,Baird-Tormey,False,273
Goshen,Sullivan,State Representative,7,D,Baird-Tormey,False,147
Langdon,Sullivan,State Representative,7,D,Baird-Tormey,False,186
Lempster,Sullivan,State Representative,7,D,Baird-Tormey,False,181
Washington,Sullivan,State Representative,7,D,Baird-Tormey,False,193
Acworth,Sullivan,State Representative,7,R,Grenier,True,241
Goshen,Sullivan,State Representative,7,R,Grenier,True,238
Langdon,Sullivan,State Representative,7,R,Grenier,True,164
Lempster,Sullivan,State Representative,7,R,Grenier,True,371
Washington,Sullivan,State Representative,7,R,Grenier,True,356
Acworth,Sullivan,State Representative,7,,Scatter,False,0
Goshen,Sullivan,State Representative,7,,Scatter,False,3
Langdon,Sullivan,State Representative,7,,Scatter,False,0
Lempster,Sullivan,State Representative,7,,Scatter,False,1
Washington,Sullivan,State Representative,7,,Scatter,False,0
Charlestown,Sullivan,State Representative,8,R,Laware,False,924
Charlestown,Sullivan,State Representative,8,,Scatter,False,1
Charlestown,Sullivan,State Representative,8,D,Sweeney,True,1183
Cornish,Sullivan,State Representative,9,R,Howard,False,398
Croydon,Sullivan,State Representative,9,R,Howard,False,249
Grantham,Sullivan,State Representative,9,R,Howard,False,738
Newport,Sullivan,State Representative,9,R,Howard,False,1301
Plainfield,Sullivan,State Representative,9,R,Howard,False,456
Springfield,Sullivan,State Representative,9,R,Howard,False,343
Sunapee,Sullivan,State Representative,9,R,Howard,False,951
Unity,Sullivan,State Representative,9,R,Howard,False,323
Cornish,Sullivan,State Representative,9,,Scatter,False,0
Croydon,Sullivan,State Representative,9,,Scatter,False,1
Grantham,Sullivan,State Representative,9,,Scatter,False,0
Newport,Sullivan,State Representative,9,,Scatter,False,1
Plainfield,Sullivan,State Representative,9,,Scatter,False,0
Springfield,Sullivan,State Representative,9,,Scatter,False,0
Sunapee,Sullivan,State Representative,9,,Scatter,False,4
Unity,Sullivan,State Representative,9,,Scatter,False,0
Cornish,Sullivan,State Representative,9,D,Tanner,True,560
Croydon,Sullivan,State Representative,9,D,Tanner,True,162
Grantham,Sullivan,State Representative,9,D,Tanner,True,1088
Newport,Sullivan,State Representative,9,D,Tanner,True,1244
Plainfield,Sullivan,State Representative,9,D,Tanner,True,867
Springfield,Sullivan,State Representative,9,D,Tanner,True,359
Sunapee,Sullivan,State Representative,9,D,Tanner,True,896
Unity,Sullivan,State Representative,9,D,Tanner,True,349
Claremont,Sullivan,State Representative,10,D,Cloutier,True,3065
Claremont,Sullivan,State Representative,10,R,"LaCasse, Sr.",False,2144
Claremont,Sullivan,State Representative,10,,Scatter,False,10
Acworth,Sullivan,State Representative,11,D,Boland,False,280
Charlestown,Sullivan,State Representative,11,D,Boland,False,1060
Goshen,Sullivan,State Representative,11,D,Boland,False,151
Langdon,Sullivan,State Representative,11,D,Boland,False,177
Lempster,Sullivan,State Representative,11,D,Boland,False,231
Washington,Sullivan,State Representative,11,D,Boland,False,283
Acworth,Sullivan,State Representative,11,R,Smith,True,228
Charlestown,Sullivan,State Representative,11,R,Smith,True,1009
Goshen,Sullivan,State Representative,11,R,Smith,True,230
Langdon,Sullivan,State Representative,11,R,Smith,True,176
Lempster,Sullivan,State Representative,11,R,Smith,True,289
Washington,Sullivan,State Representative,11,R,Smith,True,271
At. & Gil. Academy Grant,Coos,State Senate,1,R,Debi Warner,False,0
Bath,Grafton,State Senate,1,R,Debi Warner,False,239
Bean's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Bean's Purchase,Coos,State Senate,1,R,Debi Warner,False,0
Benton,Grafton,State Senate,1,R,Debi Warner,False,93
Berlin,Coos,State Senate,1,R,Debi Warner,False,1185
Bethlehem,Grafton,State Senate,1,R,Debi Warner,False,528
Cambridge,Coos,State Senate,1,R,Debi Warner,False,3
Carroll,Coos,State Senate,1,R,Debi Warner,False,194
Chandler's Purchase,Coos,State Senate,1,R,Debi Warner,False,0
Clarksville,Coos,State Senate,1,R,Debi Warner,False,77
Colebrook,Coos,State Senate,1,R,Debi Warner,False,392
Columbia,Coos,State Senate,1,R,Debi Warner,False,133
Crawford's Purchase,Coos,State Senate,1,R,Debi Warner,False,0
Cutt's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Dalton,Coos,State Senate,1,R,Debi Warner,False,193
Dix's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Dixville,Coos,State Senate,1,R,Debi Warner,False,3
Dummer,Coos,State Senate,1,R,Debi Warner,False,77
Easton,Grafton,State Senate,1,R,Debi Warner,False,62
Errol,Coos,State Senate,1,R,Debi Warner,False,93
Erving's Location,Coos,State Senate,1,R,Debi Warner,False,0
Franconia,Grafton,State Senate,1,R,Debi Warner,False,267
Gorham,Coos,State Senate,1,R,Debi Warner,False,479
Green's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Hadley's Purchase,Coos,State Senate,1,R,Debi Warner,False,0
Jefferson,Coos,State Senate,1,R,Debi Warner,False,224
Kilkenny,Coos,State Senate,1,R,Debi Warner,False,0
Lancaster,Coos,State Senate,1,R,Debi Warner,False,648
Landaff,Grafton,State Senate,1,R,Debi Warner,False,106
Lincoln,Grafton,State Senate,1,R,Debi Warner,False,350
Lisbon,Grafton,State Senate,1,R,Debi Warner,False,308
Littleton,Grafton,State Senate,1,R,Debi Warner,False,1256
Livermore,Grafton,State Senate,1,R,Debi Warner,False,0
Low & Burbank's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Lyman,Grafton,State Senate,1,R,Debi Warner,False,154
Martin's Location,Coos,State Senate,1,R,Debi Warner,False,0
Milan,Coos,State Senate,1,R,Debi Warner,False,304
Millsfield,Coos,State Senate,1,R,Debi Warner,False,16
Monroe,Grafton,State Senate,1,R,Debi Warner,False,284
Northumberland,Coos,State Senate,1,R,Debi Warner,False,328
Odell,Coos,State Senate,1,R,Debi Warner,False,0
Pinkham's Grant,Coos,State Senate,1,R,Debi Warner,False,0
Pittsburg,Coos,State Senate,1,R,Debi Warner,False,313
Randolph,Coos,State Senate,1,R,Debi Warner,False,72
Sargent's Purchase,Coos,State Senate,1,R,Debi Warner,False,0
Second College Grant,Coos,State Senate,1,R,Debi Warner,False,0
Shelburne,Coos,State Senate,1,R,Debi Warner,False,121
Stark,Coos,State Senate,1,R,Debi Warner,False,98
Stewartstown,Coos,State Senate,1,R,Debi Warner,False,163
Stratford,Coos,State Senate,1,R,Debi Warner,False,93
Success,Coos,State Senate,1,R,Debi Warner,False,0
Sugar Hill,Grafton,State Senate,1,R,Debi Warner,False,142
Thompson & Meserve's Pur.,Coos,State Senate,1,R,Debi Warner,False,0
Thornton,Grafton,State Senate,1,R,Debi Warner,False,611
Wentworth's Location,Coos,State Senate,1,R,Debi Warner,False,11
Whitefield,Coos,State Senate,1,R,Debi Warner,False,382
Woodstock,Grafton,State Senate,1,R,Debi Warner,False,346
At. & Gil. Academy Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Bath,Grafton,State Senate,1,D,Jeff Woodburn,True,284
Bean's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Bean's Purchase,Coos,State Senate,1,D,Jeff Woodburn,True,0
Benton,Grafton,State Senate,1,D,Jeff Woodburn,True,68
Berlin,Coos,State Senate,1,D,Jeff Woodburn,True,2723
Bethlehem,Grafton,State Senate,1,D,Jeff Woodburn,True,824
Cambridge,Coos,State Senate,1,D,Jeff Woodburn,True,0
Carroll,Coos,State Senate,1,D,Jeff Woodburn,True,290
Chandler's Purchase,Coos,State Senate,1,D,Jeff Woodburn,True,0
Clarksville,Coos,State Senate,1,D,Jeff Woodburn,True,66
Colebrook,Coos,State Senate,1,D,Jeff Woodburn,True,516
Columbia,Coos,State Senate,1,D,Jeff Woodburn,True,180
Crawford's Purchase,Coos,State Senate,1,D,Jeff Woodburn,True,0
Cutt's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Dalton,Coos,State Senate,1,D,Jeff Woodburn,True,293
Dix's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Dixville,Coos,State Senate,1,D,Jeff Woodburn,True,7
Dummer,Coos,State Senate,1,D,Jeff Woodburn,True,78
Easton,Grafton,State Senate,1,D,Jeff Woodburn,True,124
Errol,Coos,State Senate,1,D,Jeff Woodburn,True,69
Erving's Location,Coos,State Senate,1,D,Jeff Woodburn,True,0
Franconia,Grafton,State Senate,1,D,Jeff Woodburn,True,448
Gorham,Coos,State Senate,1,D,Jeff Woodburn,True,960
Green's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,1
Hadley's Purchase,Coos,State Senate,1,D,Jeff Woodburn,True,0
Jefferson,Coos,State Senate,1,D,Jeff Woodburn,True,353
Kilkenny,Coos,State Senate,1,D,Jeff Woodburn,True,0
Lancaster,Coos,State Senate,1,D,Jeff Woodburn,True,932
Landaff,Grafton,State Senate,1,D,Jeff Woodburn,True,123
Lincoln,Grafton,State Senate,1,D,Jeff Woodburn,True,366
Lisbon,Grafton,State Senate,1,D,Jeff Woodburn,True,365
Littleton,Grafton,State Senate,1,D,Jeff Woodburn,True,1521
Livermore,Grafton,State Senate,1,D,Jeff Woodburn,True,0
Low & Burbank's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Lyman,Grafton,State Senate,1,D,Jeff Woodburn,True,133
Martin's Location,Coos,State Senate,1,D,Jeff Woodburn,True,0
Milan,Coos,State Senate,1,D,Jeff Woodburn,True,396
Millsfield,Coos,State Senate,1,D,Jeff Woodburn,True,4
Monroe,Grafton,State Senate,1,D,Jeff Woodburn,True,174
Northumberland,Coos,State Senate,1,D,Jeff Woodburn,True,625
Odell,Coos,State Senate,1,D,Jeff Woodburn,True,0
Pinkham's Grant,Coos,State Senate,1,D,Jeff Woodburn,True,3
Pittsburg,Coos,State Senate,1,D,Jeff Woodburn,True,196
Randolph,Coos,State Senate,1,D,Jeff Woodburn,True,163
Sargent's Purchase,Coos,State Senate,1,D,Jeff Woodburn,True,0
Second College Grant,Coos,State Senate,1,D,Jeff Woodburn,True,0
Shelburne,Coos,State Senate,1,D,Jeff Woodburn,True,124
Stark,Coos,State Senate,1,D,Jeff Woodburn,True,180
Stewartstown,Coos,State Senate,1,D,Jeff Woodburn,True,157
Stratford,Coos,State Senate,1,D,Jeff Woodburn,True,157
Success,Coos,State Senate,1,D,Jeff Woodburn,True,0
Sugar Hill,Grafton,State Senate,1,D,Jeff Woodburn,True,238
Thompson & Meserve's Pur.,Coos,State Senate,1,D,Jeff Woodburn,True,0
Thornton,Grafton,State Senate,1,D,Jeff Woodburn,True,676
Wentworth's Location,Coos,State Senate,1,D,Jeff Woodburn,True,8
