county,town,office,party,candidate,votes
Coos,Stratford,President,R,Trump and Pence,126
Coos,Stratford,President,D,Clinton and Kaine,132
Coos,Stratford,President,G,Stein and Baraka,3
Coos,Stratford,President,A.D.,De La Fuente and Steinberg,0
Coos,Stratford,President,LIB,Johnson and weld,5
Coos,Stratford,President,,Scatter,
Coos,Success,President,R,Trump and Pence,0
Coos,Success,President,D,Clinton and Kaine,0
Coos,Success,President,G,Stein and Baraka,0
Coos,Success,President,A.D.,De La Fuente and Steinberg,0
Coos,Success,President,LIB,Johnson and weld,0
Coos,Success,President,,Scatter,0
Coos,Thompson & Meserve's Pur.,President,R,Trump and Pence,0
Coos,Thompson & Meserve's Pur.,President,D,Clinton and Kaine,0
Coos,Thompson & Meserve's Pur.,President,G,Stein and Baraka,0
Coos,Thompson & Meserve's Pur.,President,A.D.,De La Fuente and Steinberg,0
Coos,Thompson & Meserve's Pur.,President,LIB,Johnson and weld,0
Coos,Thompson & Meserve's Pur.,President,,Scatter,0
Coos,Wentworth's Location,President,R,Trump and Pence,13
Coos,Wentworth's Location,President,D,Clinton and Kaine,5
Coos,Wentworth's Location,President,G,Stein and Baraka,0
Coos,Wentworth's Location,President,A.D.,De La Fuente and Steinberg,0
Coos,Wentworth's Location,President,LIB,Johnson and weld,0
Coos,Wentworth's Location,President,,Scatter,
Coos,Whitefield,President,R,Trump and Pence,563
Coos,Whitefield,President,D,Clinton and Kaine,472
Coos,Whitefield,President,G,Stein and Baraka,24
Coos,Whitefield,President,A.D.,De La Fuente and Steinberg,2
Coos,Whitefield,President,LIB,Johnson and weld,53
Coos,Whitefield,President,,Scatter,
Coos,TOTALS,President,R,Trump and Pence,7952
Coos,TOTALS,President,D,Clinton and Kaine,6563
Coos,TOTALS,President,G,Stein and Baraka,170
Coos,TOTALS,President,A.D.,De La Fuente and Steinberg,23
Coos,TOTALS,President,LIB,Johnson and weld,576
Coos,TOTALS,President,,Scatter,
Grafton,Alexandria,President,R,Trump and Pence,546
Grafton,Alexandria,President,D,Clinton and Kaine,343
Grafton,Alexandria,President,G,Stein and Baraka,10
Grafton,Alexandria,President,A.D.,De La Fuente and Steinberg,0
Grafton,Alexandria,President,LIB,Johnson and weld,42
Grafton,Alexandria,President,,Scatter,
Grafton,Ashland,President,R,Trump and Pence,520
Grafton,Ashland,President,D,Clinton and Kaine,504
Grafton,Ashland,President,G,Stein and Baraka,11
Grafton,Ashland,President,A.D.,De La Fuente and Steinberg,1
Grafton,Ashland,President,LIB,Johnson and weld,47
Grafton,Ashland,President,,Scatter,
Grafton,Bath,President,R,Trump and Pence,292
Grafton,Bath,President,D,Clinton and Kaine,211
Grafton,Bath,President,G,Stein and Baraka,5
Grafton,Bath,President,A.D.,De La Fuente and Steinberg,0
Grafton,Bath,President,LIB,Johnson and weld,27
Grafton,Bath,President,,Scatter,
Grafton,Benton,President,R,Trump and Pence,105
Grafton,Benton,President,D,Clinton and Kaine,72
Grafton,Benton,President,G,Stein and Baraka,5
Grafton,Benton,President,A.D.,De La Fuente and Steinberg,0
Grafton,Benton,President,LIB,Johnson and weld,6
Grafton,Benton,President,,Scatter,
Grafton,Bethlehem,President,R,Trump and Pence,573
Grafton,Bethlehem,President,D,Clinton and Kaine,796
Grafton,Bethlehem,President,G,Stein and Baraka,24
Grafton,Bethlehem,President,A.D.,De La Fuente and Steinberg,0
Grafton,Bethlehem,President,LIB,Johnson and weld,48
Grafton,Bethlehem,President,,Scatter,
Grafton,Bridgewater,President,R,Trump and Pence,423
Grafton,Bridgewater,President,D,Clinton and Kaine,267
Grafton,Bridgewater,President,G,Stein and Baraka,4
Grafton,Bridgewater,President,A.D.,De La Fuente and Steinberg,0
Grafton,Bridgewater,President,LIB,Johnson and weld,24
Grafton,Bridgewater,President,,Scatter,
Grafton,Bristol,President,R,Trump and Pence,900
Grafton,Bristol,President,D,Clinton and Kaine,626
Grafton,Bristol,President,G,Stein and Baraka,21
Grafton,Bristol,President,A.D.,De La Fuente and Steinberg,4
Grafton,Bristol,President,LIB,Johnson and weld,74
Grafton,Bristol,President,,Scatter,
Grafton,Campton,President,R,Trump and Pence,870
Grafton,Campton,President,D,Clinton and Kaine,890
Grafton,Campton,President,G,Stein and Baraka,20
Grafton,Campton,President,A.D.,De La Fuente and Steinberg,3
Grafton,Campton,President,LIB,Johnson and weld,88
Grafton,Campton,President,,Scatter,
Grafton,Canaan,President,R,Trump and Pence,850
Grafton,Canaan,President,D,Clinton and Kaine,938
Grafton,Canaan,President,G,Stein and Baraka,26
Grafton,Canaan,President,A.D.,De La Fuente and Steinberg,2
Grafton,Canaan,President,LIB,Johnson and weld,65
Grafton,Canaan,President,,Scatter,
Grafton,Dorchester,President,R,Trump and Pence,136
Grafton,Dorchester,President,D,Clinton and Kaine,51
Grafton,Dorchester,President,G,Stein and Baraka,12
Grafton,Dorchester,President,A.D.,De La Fuente and Steinberg,0
Grafton,Dorchester,President,LIB,Johnson and weld,15
Grafton,Dorchester,President,,Scatter,
Grafton,Easton,President,R,Trump and Pence,65
Grafton,Easton,President,D,Clinton and Kaine,118
Grafton,Easton,President,G,Stein and Baraka,3
Grafton,Easton,President,A.D.,De La Fuente and Steinberg,0
Grafton,Easton,President,LIB,Johnson and weld,7
Grafton,Easton,President,,Scatter,
Grafton,Ellsworth,President,R,Trump and Pence,24
Grafton,Ellsworth,President,D,Clinton and Kaine,26
Grafton,Ellsworth,President,G,Stein and Baraka,2
Grafton,Ellsworth,President,A.D.,De La Fuente and Steinberg,0
Grafton,Ellsworth,President,LIB,Johnson and weld,5
Grafton,Ellsworth,President,,Scatter,
Grafton,Enfield,President,R,Trump and Pence,931
Grafton,Enfield,President,D,Clinton and Kaine,1445
Grafton,Enfield,President,G,Stein and Baraka,25
Grafton,Enfield,President,A.D.,De La Fuente and Steinberg,1
Grafton,Enfield,President,LIB,Johnson and weld,119
Grafton,Enfield,President,,Scatter,
Grafton,Franconia,President,R,Trump and Pence,233
Grafton,Franconia,President,D,Clinton and Kaine,483
Grafton,Franconia,President,G,Stein and Baraka,9
Grafton,Franconia,President,A.D.,De La Fuente and Steinberg,0
Grafton,Franconia,President,LIB,Johnson and weld,18
Grafton,Franconia,President,,Scatter,
Grafton,Grafton,President,R,Trump and Pence,397
Grafton,Grafton,President,D,Clinton and Kaine,267
Grafton,Grafton,President,G,Stein and Baraka,8
Grafton,Grafton,President,A.D.,De La Fuente and Steinberg,1
Grafton,Grafton,President,LIB,Johnson and weld,33
Grafton,Grafton,President,,Scatter,
Grafton,Groton,President,R,Trump and Pence,196
Grafton,Groton,President,D,Clinton and Kaine,112
Grafton,Groton,President,G,Stein and Baraka,2
Grafton,Groton,President,A.D.,De La Fuente and Steinberg,0
Grafton,Groton,President,LIB,Johnson and weld,13
Grafton,Groton,President,,Scatter,
Grafton,Hanover,President,R,Trump and Pence,926
Grafton,Hanover,President,D,Clinton and Kaine,6561
Grafton,Hanover,President,G,Stein and Baraka,50
Grafton,Hanover,President,A.D.,De La Fuente and Steinberg,1
Grafton,Hanover,President,LIB,Johnson and weld,189
Grafton,Hanover,President,,Scatter,
Grafton,Haverhill,President,R,Trump and Pence,1186
Grafton,Haverhill,President,D,Clinton and Kaine,785
Grafton,Haverhill,President,G,Stein and Baraka,21
Grafton,Haverhill,President,A.D.,De La Fuente and Steinberg,4
Grafton,Haverhill,President,LIB,Johnson and weld,106
Grafton,Haverhill,President,,Scatter,
Grafton,Hebron,President,R,Trump and Pence,238
Grafton,Hebron,President,D,Clinton and Kaine,175
Grafton,Hebron,President,G,Stein and Baraka,2
Grafton,Hebron,President,A.D.,De La Fuente and Steinberg,0
Grafton,Hebron,President,LIB,Johnson and weld,13
Grafton,Hebron,President,,Scatter,
Grafton,Holderness,President,R,Trump and Pence,546
Grafton,Holderness,President,D,Clinton and Kaine,704
Grafton,Holderness,President,G,Stein and Baraka,9
Grafton,Holderness,President,A.D.,De La Fuente and Steinberg,4
Grafton,Holderness,President,LIB,Johnson and weld,43
Grafton,Holderness,President,,Scatter,
Grafton,Landaff,President,R,Trump and Pence,127
Grafton,Landaff,President,D,Clinton and Kaine,105
Grafton,Landaff,President,G,Stein and Baraka,1
Grafton,Landaff,President,A.D.,De La Fuente and Steinberg,5
Grafton,Landaff,President,LIB,Johnson and weld,9
Grafton,Landaff,President,,Scatter,
Grafton,Lebanon Ward 1,President,R,Trump and Pence,578
Grafton,Lebanon Ward 1,President,D,Clinton and Kaine,1670
Grafton,Lebanon Ward 1,President,G,Stein and Baraka,27
Grafton,Lebanon Ward 1,President,A.D.,De La Fuente and Steinberg,3
Grafton,Lebanon Ward 1,President,LIB,Johnson and weld,71
Grafton,Lebanon Ward 1,President,,Scatter,
Grafton,Lebanon Ward 2,President,R,Trump and Pence,606
Grafton,Lebanon Ward 2,President,D,Clinton and Kaine,1542
Grafton,Lebanon Ward 2,President,G,Stein and Baraka,40
Grafton,Lebanon Ward 2,President,A.D.,De La Fuente and Steinberg,2
Grafton,Lebanon Ward 2,President,LIB,Johnson and weld,74
Grafton,Lebanon Ward 2,President,,Scatter,
Grafton,Lebanon Ward 3,President,R,Trump and Pence,657
Grafton,Lebanon Ward 3,President,D,Clinton and Kaine,1686
Grafton,Lebanon Ward 3,President,G,Stein and Baraka,39
Grafton,Lebanon Ward 3,President,A.D.,De La Fuente and Steinberg,3
Grafton,Lebanon Ward 3,President,LIB,Johnson and weld,94
Grafton,Lebanon Ward 3,President,,Scatter,
Grafton,Lincoln,President,R,Trump and Pence,367
Grafton,Lincoln,President,D,Clinton and Kaine,408
Grafton,Lincoln,President,G,Stein and Baraka,13
Grafton,Lincoln,President,A.D.,De La Fuente and Steinberg,2
Grafton,Lincoln,President,LIB,Johnson and weld,45
Grafton,Lincoln,President,,Scatter,
Grafton,Lisbon,President,R,Trump and Pence,395
Grafton,Lisbon,President,D,Clinton and Kaine,262
Grafton,Lisbon,President,G,Stein and Baraka,6
Grafton,Lisbon,President,A.D.,De La Fuente and Steinberg,1
Grafton,Lisbon,President,LIB,Johnson and weld,35
Grafton,Lisbon,President,,Scatter,
Grafton,Littleton,President,R,Trump and Pence,1436
Grafton,Littleton,President,D,Clinton and Kaine,1241
Grafton,Littleton,President,G,Stein and Baraka,36
Grafton,Littleton,President,A.D.,De La Fuente and Steinberg,0
Grafton,Littleton,President,LIB,Johnson and weld,120
Grafton,Littleton,President,,Scatter,
Grafton,Livermore,President,R,Trump and Pence,0
Grafton,Livermore,President,D,Clinton and Kaine,0
Grafton,Livermore,President,G,Stein and Baraka,0
Grafton,Livermore,President,A.D.,De La Fuente and Steinberg,0
Grafton,Livermore,President,LIB,Johnson and weld,0
Grafton,Livermore,President,,Scatter,
Grafton,Lyman,President,R,Trump and Pence,169
Grafton,Lyman,President,D,Clinton and Kaine,126
Grafton,Lyman,President,G,Stein and Baraka,4
Grafton,Lyman,President,A.D.,De La Fuente and Steinberg,0
Grafton,Lyman,President,LIB,Johnson and weld,14
Grafton,Lyman,President,,Scatter,
Grafton,Lyme,President,R,Trump and Pence,232
Grafton,Lyme,President,D,Clinton and Kaine,890
Grafton,Lyme,President,G,Stein and Baraka,11
Grafton,Lyme,President,A.D.,De La Fuente and Steinberg,1
Grafton,Lyme,President,LIB,Johnson and weld,32
Grafton,Lyme,President,,Scatter,
Grafton,Monroe,President,R,Trump and Pence,291
Grafton,Monroe,President,D,Clinton and Kaine,173
Grafton,Monroe,President,G,Stein and Baraka,5
Grafton,Monroe,President,A.D.,De La Fuente and Steinberg,0
Grafton,Monroe,President,LIB,Johnson and weld,20
Grafton,Monroe,President,,Scatter,
Grafton,Orange,President,R,Trump and Pence,85
Grafton,Orange,President,D,Clinton and Kaine,73
Grafton,Orange,President,G,Stein and Baraka,2
Grafton,Orange,President,A.D.,De La Fuente and Steinberg,0
Grafton,Orange,President,LIB,Johnson and weld,6
Grafton,Orange,President,,Scatter,
Grafton,Orford,President,R,Trump and Pence,256
Grafton,Orford,President,D,Clinton and Kaine,417
Grafton,Orford,President,G,Stein and Baraka,14
Grafton,Orford,President,A.D.,De La Fuente and Steinberg,2
Grafton,Orford,President,LIB,Johnson and weld,30
Grafton,Orford,President,,Scatter,
Grafton,Piermont,President,R,Trump and Pence,175
Grafton,Piermont,President,D,Clinton and Kaine,179
Grafton,Piermont,President,G,Stein and Baraka,3
Grafton,Piermont,President,A.D.,De La Fuente and Steinberg,0
Grafton,Piermont,President,LIB,Johnson and weld,24
Grafton,Piermont,President,,Scatter,
Grafton,Plymouth,President,R,Trump and Pence,1394
Grafton,Plymouth,President,D,Clinton and Kaine,2143
Grafton,Plymouth,President,G,Stein and Baraka,58
Grafton,Plymouth,President,A.D.,De La Fuente and Steinberg,8
Grafton,Plymouth,President,LIB,Johnson and weld,191
Grafton,Plymouth,President,,Scatter,
Grafton,Rumney,President,R,Trump and Pence,457
Grafton,Rumney,President,D,Clinton and Kaine,365
Grafton,Rumney,President,G,Stein and Baraka,12
Grafton,Rumney,President,A.D.,De La Fuente and Steinberg,1
Grafton,Rumney,President,LIB,Johnson and weld,36
Grafton,Rumney,President,,Scatter,
Grafton,Sugar Hill,President,R,Trump and Pence,159
Grafton,Sugar Hill,President,D,Clinton and Kaine,237
Grafton,Sugar Hill,President,G,Stein and Baraka,10
Grafton,Sugar Hill,President,A.D.,De La Fuente and Steinberg,0
Grafton,Sugar Hill,President,LIB,Johnson and weld,15
Grafton,Sugar Hill,President,,Scatter,
Grafton,Thornton,President,R,Trump and Pence,651
Grafton,Thornton,President,D,Clinton and Kaine,736
Grafton,Thornton,President,G,Stein and Baraka,14
Grafton,Thornton,President,A.D.,De La Fuente and Steinberg,0
Grafton,Thornton,President,LIB,Johnson and weld,88
Grafton,Thornton,President,,Scatter,
Grafton,Warren,President,R,Trump and Pence,261
Grafton,Warren,President,D,Clinton and Kaine,180
Grafton,Warren,President,G,Stein and Baraka,5
Grafton,Warren,President,A.D.,De La Fuente and Steinberg,0
Grafton,Warren,President,LIB,Johnson and weld,14
Grafton,Warren,President,,Scatter,
Grafton,Waterville Valley,President,R,Trump and Pence,99
Grafton,Waterville Valley,President,D,Clinton and Kaine,150
Grafton,Waterville Valley,President,G,Stein and Baraka,1
Grafton,Waterville Valley,President,A.D.,De La Fuente and Steinberg,1
Grafton,Waterville Valley,President,LIB,Johnson and weld,8
Grafton,Waterville Valley,President,,Scatter,
Grafton,Wentworth,President,R,Trump and Pence,323
Grafton,Wentworth,President,D,Clinton and Kaine,175
Grafton,Wentworth,President,G,Stein and Baraka,5
Grafton,Wentworth,President,A.D.,De La Fuente and Steinberg,0
Grafton,Wentworth,President,LIB,Johnson and weld,16
Grafton,Wentworth,President,,Scatter,
Grafton,Woodstock,President,R,Trump and Pence,335
Grafton,Woodstock,President,D,Clinton and Kaine,378
Grafton,Woodstock,President,G,Stein and Baraka,3
Grafton,Woodstock,President,A.D.,De La Fuente and Steinberg,0
Grafton,Woodstock,President,LIB,Johnson and weld,43
Grafton,Woodstock,President,,Scatter,
Grafton,TOTALS,President,R,Trump and Pence,19010
Grafton,TOTALS,President,D,Clinton and Kaine,28510
Grafton,TOTALS,President,G,Stein and Baraka,578
Grafton,TOTALS,President,A.D.,De La Fuente and Steinberg,50
Grafton,TOTALS,President,LIB,Johnson and weld,1967
Grafton,TOTALS,President,,Scatter,
Hillsborough,Amherst,President,R,Trump and Pence,3271
Hillsborough,Amherst,President,D,Clinton and Kaine,3777
Hillsborough,Amherst,President,G,Stein and Baraka,47
Hillsborough,Amherst,President,A.D.,De La Fuente and Steinberg,4
Hillsborough,Amherst,President,LIB,Johnson and weld,252
Hillsborough,Amherst,President,,Scatter,
Hillsborough,Antrim,President,R,Trump and Pence,748
Hillsborough,Antrim,President,D,Clinton and Kaine,668
Hillsborough,Antrim,President,G,Stein and Baraka,13
Hillsborough,Antrim,President,A.D.,De La Fuente and Steinberg,12
Hillsborough,Antrim,President,LIB,Johnson and weld,71
Hillsborough,Antrim,President,,Scatter,
Hillsborough,Bedford,President,R,Trump and Pence,6816
Hillsborough,Bedford,President,D,Clinton and Kaine,5851
Hillsborough,Bedford,President,G,Stein and Baraka,58
Hillsborough,Bedford,President,A.D.,De La Fuente and Steinberg,6
Hillsborough,Bedford,President,LIB,Johnson and weld,536
Hillsborough,Bedford,President,,Scatter,
Hillsborough,Bennington,President,R,Trump and Pence,422
Hillsborough,Bennington,President,D,Clinton and Kaine,327
Hillsborough,Bennington,President,G,Stein and Baraka,8
Hillsborough,Bennington,President,A.D.,De La Fuente and Steinberg,2
Hillsborough,Bennington,President,LIB,Johnson and weld,41
Hillsborough,Bennington,President,,Scatter,
Hillsborough,Brookline,President,R,Trump and Pence,1501
Hillsborough,Brookline,President,D,Clinton and Kaine,1417
Hillsborough,Brookline,President,G,Stein and Baraka,32
Hillsborough,Brookline,President,A.D.,De La Fuente and Steinberg,3
Hillsborough,Brookline,President,LIB,Johnson and weld,170
Hillsborough,Brookline,President,,Scatter,
Hillsborough,Deering,President,R,Trump and Pence,586
Hillsborough,Deering,President,D,Clinton and Kaine,383
Hillsborough,Deering,President,G,Stein and Baraka,10
Hillsborough,Deering,President,A.D.,De La Fuente and Steinberg,1
Hillsborough,Deering,President,LIB,Johnson and weld,55
Hillsborough,Deering,President,,Scatter,
Hillsborough,Francestown,President,R,Trump and Pence,444
Hillsborough,Francestown,President,D,Clinton and Kaine,471
Hillsborough,Francestown,President,G,Stein and Baraka,20
Hillsborough,Francestown,President,A.D.,De La Fuente and Steinberg,0
Hillsborough,Francestown,President,LIB,Johnson and weld,28
Hillsborough,Francestown,President,,Scatter,
Hillsborough,Goffstown,President,R,Trump and Pence,5009
Hillsborough,Goffstown,President,D,Clinton and Kaine,4146
Hillsborough,Goffstown,President,G,Stein and Baraka,57
Hillsborough,Goffstown,President,A.D.,De La Fuente and Steinberg,7
Hillsborough,Goffstown,President,LIB,Johnson and weld,412
Hillsborough,Goffstown,President,,Scatter,
Hillsborough,Greenfield,President,R,Trump and Pence,414
Hillsborough,Greenfield,President,D,Clinton and Kaine,433
Hillsborough,Greenfield,President,G,Stein and Baraka,13
Hillsborough,Greenfield,President,A.D.,De La Fuente and Steinberg,0
Hillsborough,Greenfield,President,LIB,Johnson and weld,52
Hillsborough,Greenfield,President,,Scatter,
Hillsborough,Greenville,President,R,Trump and Pence,493
Hillsborough,Greenville,President,D,Clinton and Kaine,379
Hillsborough,Greenville,President,G,Stein and Baraka,11
Hillsborough,Greenville,President,A.D.,De La Fuente and Steinberg,9
Hillsborough,Greenville,President,LIB,Johnson and weld,46
